Episode,Total_Reward,Steps,Epsilon,Learning_Rate,Average_Loss,Action_0_Percentage,Action_1_Percentage,Action_2_Percentage,Action_3_Percentage
170,125.56224400925049,1000,0.4258007786015082,0.00041686938347033914,1.213311303296667,0.244,0.414,0.21,0.132
171,46.99351273238627,1000,0.42368010193236966,0.00041474177094876744,1.1774667847585116,0.191,0.243,0.416,0.15
172,-78.5981327030576,671,0.4215699871733098,0.00041262501730823006,1.1650450451941887,0.13710879284649777,0.15499254843517138,0.555886736214605,0.15201192250372578
173,124.68827779901261,1000,0.4194703817213335,0.0004105190671273116,1.162968895375931,0.311,0.166,0.276,0.247
174,123.40843081880503,1000,0.41738123323543186,0.0004084238652674558,1.155001169395616,0.148,0.113,0.178,0.561
175,4.04652809167554,174,0.41530248963527744,0.00040633935687152184,1.109378386113637,0.12643678160919541,0.16666666666666666,0.5287356321839081,0.1781609195402299
176,93.45268267455968,1000,0.41323409909992587,0.000404265487362348,1.1324995186393654,0.242,0.43,0.194,0.134
177,-30.536868989127015,380,0.4111760100665241,0.00040220220244132287,1.211738309790985,0.13157894736842105,0.1631578947368421,0.5236842105263158,0.18157894736842106
178,-57.688226637103774,630,0.4091281712290249,0.00040014944808696346,1.1346699958474877,0.14603174603174604,0.1349206349206349,0.5698412698412698,0.1492063492063492
179,-18.305445173974746,105,0.407090531536908,0.000398107170553501,1.1088008248259726,0.11428571428571428,0.1523809523809524,0.6095238095238096,0.12380952380952381
180,111.02205237216918,1000,0.40506304019390726,0.00039607531636947366,1.1296862018009501,0.269,0.216,0.339,0.176
181,107.71200633274569,1000,0.40304564665674447,0.0003940538323363266,1.1541717971215701,0.196,0.464,0.162,0.178
182,14.95099807676182,116,0.40103830063386947,0.00039204266552701896,1.13715273462479,0.12931034482758622,0.1206896551724138,0.6379310344827587,0.11206896551724138
183,59.540870881150724,1000,0.39904095208420615,0.00039004176328463834,1.1111654474094446,0.237,0.193,0.412,0.158
